gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4599382368	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:70ef189d-6f63-433c-b0d1-883a00d675ef	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.728318	-73.999013							2023-08-30	30	8	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017850				CC0_1_0	Yale Peabody Museum	S Giancarli			2024-09-11T13:58:32.360Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382367	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:c6fa7d2d-76c6-4e0c-b2b4-410d4f8627b7	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.270816	-74.394135							2022-10-06	6	10	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017864				CC0_1_0	Yale Peabody Museum	T Pacelli			2024-09-11T13:58:31.381Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382366	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:02a6afd3-795e-487f-bcd0-52cadd7a3313	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.663595	-73.763033							2023-10-27	27	10	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017821				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:32.526Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382365	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:ae9b7511-dc87-4d6d-8340-f62306315415	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Virginia	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	37.51751	-77.4774							2023-09-29	29	9	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017876				CC0_1_0	Yale Peabody Museum	R Clark			2024-09-11T13:58:28.915Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382364	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:11989061-5bc3-49b0-a1c2-51d914374cc6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.234827	-74.89446							2022-08-16	16	8	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017810				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:28.397Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382363	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:ae935904-f7a8-4df1-abe2-d2bc3851a37c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Virginia	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	37.55355	-77.4747							2023-09-18	18	9	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017862				CC0_1_0	Yale Peabody Museum	R Clark			2024-09-11T13:58:32.843Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382362	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:309095ad-db75-4392-a020-d624764fecc3	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.208503	-75.397945							2022-07-03	3	7	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017830				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:33.476Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382361	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:cf11931c-6156-46c3-91e3-7ebdba203ab8	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Virginia	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	37.488743	-77.841971							2022-08-14	14	8	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017831				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:31.629Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382360	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:b430f827-d457-4721-94bf-c77812809cce	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.365637	-75.252117							2022-08-03	3	8	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017834				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:30.569Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382359	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:2fb8a8be-f7e1-46b8-a574-676a19198d64	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.34579	-75.25135							2022-09-16	16	9	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017846				CC0_1_0	Yale Peabody Museum	T Pacelli			2024-09-11T13:58:31.532Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382358	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:a47f9283-d436-4299-a14a-f393fc592141	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.677163	-73.96745							2023-09-06	6	9	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017859				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:31.895Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382357	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:09339fe8-8835-4b18-b1f1-3047b8b44214	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.779409	-73.986018							2023-08-23	23	8	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017852				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:28.381Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382356	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:d19c217f-6c5c-4b9a-b33c-d5bdb6555318	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	39.971008	-75.17144							2023-08-12	12	8	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017867				CC0_1_0	Yale Peabody Museum	A Kasprowicz			2024-09-11T13:58:34.369Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382355	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:8ccbe220-8715-420d-9648-66d252451e7e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.331418	-75.044893							2022-07-16	16	7	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017833				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:31.113Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382354	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:8b438db1-dcf4-4d64-811f-2142ce530f29	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New Jersey	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.109735	-74.77528							2023-09-14	14	9	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017853				CC0_1_0	Yale Peabody Museum	S Giancarli			2024-09-11T13:58:34.193Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382353	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:bca8c59a-9c39-4f32-8bfa-3355a09704d7	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.77811	-73.98321							2023-08-19	19	8	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017847				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:33.278Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382352	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:fdb81893-b3c4-44a2-b54a-04966692e737	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.855968	-73.866313							2023-09-02	2	9	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017865				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:31.161Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382351	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:dec2bca7-e60c-4d73-b579-bcb57fdbc0af	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.74605	-73.990006							2023-10-31	31	10	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017819				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:34.408Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382350	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:21a879e6-04cd-493e-b021-98dd1aff0466	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	39.925534	-75.163016							2023-10-31	31	10	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017875				CC0_1_0	Yale Peabody Museum	A Kasprowicz			2024-09-11T13:58:28.712Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382349	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:c3947fd3-6f22-4653-b6c3-56788c80d9ad	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.37705	-75.29364							2022-06-30	30	6	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017829				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:34.407Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382348	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:efbd6a46-f168-486f-ab81-bf0675311918	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		Pennsylvania	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.280555	-75.049834							2022-08-09	9	8	2022	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017832				CC0_1_0	Yale Peabody Museum	M Balman			2024-09-11T13:58:31.103Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382347	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:8bb852f6-fd16-49a3-bccd-cc809c8e7688	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.691289	-73.97265							2023-10-30	30	10	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017818				CC0_1_0	Yale Peabody Museum	L Lacy			2024-09-11T13:58:29.373Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
4599382346	854f602e-f762-11e1-a439-00145eb45e9a	urn:uuid:8dfc1f67-69d3-4e25-85f7-6a0699bca000	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	domesticus	SUBSPECIES	Mus musculus domesticus Rutty, 1772	Mus musculus domesticus	Rutty, 1772	US		New York	PRESENT	1	2e167bb0-4441-11db-9ba2-b8a03c50a862	40.800158	-73.966286							2023-08-31	31	8	2023	9559235	7429082	PRESERVED_SPECIMEN	YPM	VZ	YPM MAM 017828				CC0_1_0	Yale Peabody Museum	S Giancarli			2024-09-11T13:58:33.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
