gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
859450259	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-237511	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		TH		Bangkok	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1972-04-11	11	4	1972	11775086	7429082	PRESERVED_SPECIMEN	AMNH	Mammals	M-237511	429			CC0_1_0		V. Ngorngnork		native	2024-04-29T10:40:07.504Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY
859450255	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-237510	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		TH		Bangkok	PRESENT	1	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1971-05-13	13	5	1971	11775086	7429082	PRESERVED_SPECIMEN	AMNH	Mammals	M-237510	215			CC0_1_0		V. Ngorngnork		native	2024-04-29T10:40:02.995Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY
686396406	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8be21100-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	SEOUL, 5 MI E OF	Seoul	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	37.5652671	127.0682967							1953-09-17	17	9	1953	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	67242				CC_BY_4_0		U S ARMY HEMORRHAGIC FEVER UNIT			2024-08-22T15:06:04.408Z		COORDINATE_REPROJECTED
686396405	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8be20ddf-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	YONCH'ON	KYONGGI-DO	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	38.0954424	127.074389							1953-07-29	29	7	1953	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	67241				CC_BY_4_0		U S ARMY HEMORRHAGIC FEVER UNIT			2024-08-22T15:06:04.424Z		COORDINATE_REPROJECTED
686396404	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8be20abc-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	YONCH'ON	KYONGGI-DO	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	38.0954424	127.074389							1953-07-29	29	7	1953	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	67240				CC_BY_4_0		U S ARMY HEMORRHAGIC FEVER UNIT			2024-08-22T15:06:04.399Z		COORDINATE_REPROJECTED
686393021	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8bb1cf14-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	SEOUL, 5 MI E OF	Seoul	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	37.5652671	127.0682967							1954-11-28	28	11	1954	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	63851				CC_BY_4_0		BARBER A A			2024-08-22T15:06:04.181Z		COORDINATE_REPROJECTED
686393020	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8bb1cc2b-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	SEOUL, 5 MI E OF	Seoul	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	37.5652671	127.0682967							1954-11-28	28	11	1954	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	63850				CC_BY_4_0		BARBER A A			2024-08-22T15:06:04.156Z		COORDINATE_REPROJECTED
686389611	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8b903fc8-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KP	TAEGWANG-NI		PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	38.18481	127.1059075							1954-03-26	26	3	1954	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	60433				CC_BY_4_0		JONES J K JR			2024-08-22T15:06:03.323Z		COORDINATE_REPROJECTED;COUNTRY_COORDINATE_MISMATCH
686389608	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8b903cbd-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	SEOUL, 5 MI E OF	Seoul	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	37.5652671	127.0682967							1954-03-27	27	3	1954	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	60430				CC_BY_4_0		JONES J K JR			2024-08-22T15:06:03.337Z		COORDINATE_REPROJECTED
686389607	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8b903bba-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		KR	SEOUL, 5 MI E OF	Seoul	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	37.5652671	127.0682967							1954-03-27	27	3	1954	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	60429				CC_BY_4_0		JONES J K JR			2024-08-22T15:06:03.349Z		COORDINATE_REPROJECTED
686384109	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	8b4f841e-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		JP	NAHA, 3 MI N OF; S END OF MACHINATO AIR BASE	Okinawa	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	26.2553341	127.6782507							1945-11-02	2	11	1945	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	54882				CC_BY_4_0		COOK A H			2024-08-22T15:06:02.734Z		COORDINATE_REPROJECTED
686341286	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	893376f6-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		CN	NANKING	Kiangsu	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	32.06667	118.78333							1933-11-15	15	11	1933	11775086	7429082	PRESERVED_SPECIMEN	KU	KUM	11689				CC_BY_4_0		CHANG T S			2024-08-22T15:05:57.380Z		
665848047	41fc5c40-5e81-496f-9733-6b5681b3b7a5	867d4665-97aa-471a-ba13-0cc08c7e7f5f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		JP	Okayama	Honshu	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	34.666668	133.899994							1932-03		3	1932	11775086	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	44374	1			CC0_1_0	The Field Museum of Natural History	M. Tokuda			2024-06-24T10:45:51.118Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
380185243	811f7d86-f762-11e1-a439-00145eb45e9a	52b1f0c8-f19f-11e6-8695-70e2840fc270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus					PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862													11775086	7429082	PRESERVED_SPECIMEN	INM	Ma	1489				CC_BY_4_0					2024-02-15T05:45:10.441Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1919791417	7e380070-f762-11e1-a439-00145eb45e9a	389a6111-400f-4f48-8bca-44b4dc3fb27e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862									1997-02-06	6	2	1997	11775086	7429082	PRESERVED_SPECIMEN	NHMUK	ZOO	1997.137				CC0_1_0		Dr Kimiyuki Tsuchiya			2024-09-11T15:38:11.310Z		MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1919694906	7e380070-f762-11e1-a439-00145eb45e9a	caa5b450-6c18-465e-b454-acab5b445306	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		JP	Breeding on Miyazaki Medical College. Original location Mishima	Shizuoka	PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862									1997-02-06	6	2	1997	11775086	7429082	PRESERVED_SPECIMEN	NHMUK	ZOO	ZD 1997.137				CC0_1_0		Kimiyuki Tsuchiya			2024-09-11T15:38:03.382Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1829705400	e1607db2-1867-43bf-a472-442057592565	db7933ae-f1a3-11e6-b6c7-70e2840fc270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus Temminck,1845	Linnaeus,1758	JP		Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1980-06-28	28	6	1980	11775086	7429082	PRESERVED_SPECIMEN	SMNH	Ma	81				CC_BY_4_0					2024-01-25T01:19:47.653Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1829705394	e1607db2-1867-43bf-a472-442057592565	db798796-f1a3-11e6-8a67-70e2840fc270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus Temminck,1845	Linnaeus,1758	JP		Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1986-08-05	5	8	1986	11775086	7429082	PRESERVED_SPECIMEN	SMNH	Ma	151				CC_BY_4_0					2024-01-25T01:19:47.663Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1829705356	e1607db2-1867-43bf-a472-442057592565	db795d20-f1a3-11e6-80ce-70e2840fc270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus Temminck,1845	Linnaeus,1758	JP		Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1980-06-28	28	6	1980	11775086	7429082	PRESERVED_SPECIMEN	SMNH	Ma	82				CC_BY_4_0					2024-01-25T01:19:47.658Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1829705339	e1607db2-1867-43bf-a472-442057592565	db7906ea-f1a3-11e6-bc1b-70e2840fc270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus Temminck,1845	Linnaeus,1758	JP		Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1980-03-20	20	3	1980	11775086	7429082	PRESERVED_SPECIMEN	SMNH	Ma	80				CC_BY_4_0					2024-01-25T01:19:47.648Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1829705295	e1607db2-1867-43bf-a472-442057592565	db78de22-f1a3-11e6-bf58-70e2840fc270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus Temminck,1845	Linnaeus,1758	JP		Saitama	PRESENT		4fd82480-ea1c-11da-8db4-b8a03c50a862									1953-10-19	19	10	1953	11775086	7429082	PRESERVED_SPECIMEN	SMNH	Ma	79				CC_BY_4_0					2024-01-25T01:19:47.643Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1145800495	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:221549?seid=240015	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1978-01-08	8	1	1978	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:221549	Richard D. Sage 400-L	Richard D. Sage	1978-01-08T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:01.009Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145800462	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:221547?seid=1225742	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1979-05-06	6	5	1979	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:221547	Richard D. Sage 398-L	Richard D. Sage	1979-05-06T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:14.227Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145800457	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:221546?seid=161916	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1979-05-06	6	5	1979	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:221546	Richard D. Sage 396-L	Richard D. Sage	1979-05-06T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:00.933Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145800444	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:221548?seid=931741	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1978-01-08	8	1	1978	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:221548	Richard D. Sage 399-L	Richard D. Sage	1978-01-08T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:01.009Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780425	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203486?seid=1303428	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1981-04-17	17	4	1981	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203486	Richard D. Sage 4808-L	Richard D. Sage		CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:13.144Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780400	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203484?seid=1075380	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1818-06-20/2004-02-05				11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203484	Richard D. Sage 4805--L	Richard D. Sage		CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:13.112Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780391	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203483?seid=1583921	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1981-04-17	17	4	1981	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203483	Richard D. Sage 4802--L	Richard D. Sage	1981-04-17T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:13.112Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780386	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203482?seid=800845	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1818-06-20/2004-02-05				11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203482	Richard D. Sage 4005-L	Richard D. Sage		CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:00.235Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780382	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203485?seid=282055	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1981-06-25	25	6	1981	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203485	Richard D. Sage 4807--L	Richard D. Sage	1981-06-25T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:00.142Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780379	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203488?seid=253674	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1981-04-17	17	4	1981	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203488	Richard D. Sage 4810--L	Richard D. Sage	1981-04-17T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:00.142Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145780374	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:203487?seid=497270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	molossinus	SUBSPECIES	Mus musculus molossinus	Mus musculus molossinus		US	lab colony, University of California, Berkeley	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1981-04-17	17	4	1981	11775086	7429082	PRESERVED_SPECIMEN	MVZ	Mamm	MVZ:Mamm:203487	Richard D. Sage 4809--L	Richard D. Sage	1981-04-17T00:00:00	CC0_1_0		Collector(s): Richard D. Sage			2024-08-28T00:44:00.190Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
