gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
665764226	41fc5c40-5e81-496f-9733-6b5681b3b7a5	ac7fa8c3-ec72-4841-839f-1d1a903091ac	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Bais, Mabaha	Negros I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.65	123.016701							1949			1949	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	92775	340			CC0_1_0	The Field Museum of Natural History	D. S. Rabor			2024-06-24T10:45:52.168Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665763094	41fc5c40-5e81-496f-9733-6b5681b3b7a5	ec72a50e-479e-4c7f-bc99-e26b81b866d2	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Parang	Mindanao I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	7.3834	124.266701							1946			1946	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	60810	1602			CC0_1_0	The Field Museum of Natural History	H. H. Hoogstraal			2024-06-24T10:45:55.314Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665762972	41fc5c40-5e81-496f-9733-6b5681b3b7a5	f1392cd0-40d7-4719-8052-6e4dccb82772	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Malinao Munic, 4.8 km E, 0.1 km S Mt Malinao peak	Luzon I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	13.4031	123.651819			350.0				2007			2007	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	194737	DSB-4754			CC0_1_0	The Field Museum of Natural History	D. S. Balete			2024-06-24T10:45:56.087Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665762971	41fc5c40-5e81-496f-9733-6b5681b3b7a5	f926835e-bc6e-4c74-836e-fa6f542222f9	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Malinao Munic, 4.8 km E, 0.1 km S Mt Malinao peak	Luzon I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	13.4031	123.651819			350.0				2007			2007	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	194736	DSB-4753			CC0_1_0	The Field Museum of Natural History	D. S. Balete			2024-06-24T10:45:56.912Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665762970	41fc5c40-5e81-496f-9733-6b5681b3b7a5	8c6326db-bf2e-46db-b65f-8bfe1718fdde	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Malinao Munic, 4.8 km E, 0.1 km S Mt Malinao peak	Luzon I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	13.4031	123.651819			350.0				2007			2007	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	194735	DSB-4752			CC0_1_0	The Field Museum of Natural History	D. S. Balete			2024-06-24T10:45:51.557Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665762504	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7236e260-ecc8-4591-8d4b-b7863716d590	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Davao City	Mindanao I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	7.0667	125.599999							1946			1946	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	56454	1384			CC0_1_0	The Field Museum of Natural History	H. H. Hoogstraal			2024-06-24T10:45:51.018Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665762503	41fc5c40-5e81-496f-9733-6b5681b3b7a5	9008c47e-7569-4d51-b10c-82c46cd89f0a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Davao City	Mindanao I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	7.0667	125.599999							1946			1946	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	56453	1383			CC0_1_0	The Field Museum of Natural History	H. H. Hoogstraal			2024-06-24T10:45:51.414Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665762502	41fc5c40-5e81-496f-9733-6b5681b3b7a5	29a86d40-dde2-4f8d-8cde-a4daf1ee9ecd	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Davao City	Mindanao I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	7.0667	125.599999							1946			1946	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	56452	1382			CC0_1_0	The Field Museum of Natural History	H. H. Hoogstraal			2024-06-24T10:45:45.517Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665761493	41fc5c40-5e81-496f-9733-6b5681b3b7a5	30a32de5-00af-46f0-8131-ca17934f044d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Dumaguete	Negros I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.3	123.266701							1949			1949	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	77097	825			CC0_1_0	The Field Museum of Natural History	D. S. Rabor			2024-06-24T10:45:46.499Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665761492	41fc5c40-5e81-496f-9733-6b5681b3b7a5	ec848ec1-6280-4575-b1d1-fd53e17cac38	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Dumaguete	Negros I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.3	123.266701							1949			1949	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	77096	824			CC0_1_0	The Field Museum of Natural History	D. S. Rabor			2024-06-24T10:45:55.333Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665760980	41fc5c40-5e81-496f-9733-6b5681b3b7a5	5fe02145-7ff2-43e8-989b-9b5181308522	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Puerto Princesa	Palawan I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	9.7333	118.733299							1947			1947	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	63134	2902			CC0_1_0	The Field Museum of Natural History	H. H. Hoogstraal			2024-06-24T10:45:50.948Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665760665	41fc5c40-5e81-496f-9733-6b5681b3b7a5	45a67f0c-fa95-4cef-b437-ded6464c2cab	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Mt Katanglad, Malaybalay	Mindanao I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	8.1	124.900002							1960			1960	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	92831	352			CC0_1_0	The Field Museum of Natural History	D. S. Rabor			2024-06-24T10:45:47.975Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665759661	41fc5c40-5e81-496f-9733-6b5681b3b7a5	2265be44-be1d-4b0c-ae76-0c81c7182a6e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Barangay Sibulan	Polillo I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1920-06		6	1920	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	202302	40			CC0_1_0	The Field Museum of Natural History	E. H. Taylor			2024-06-24T10:45:45.050Z		MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665759660	41fc5c40-5e81-496f-9733-6b5681b3b7a5	9709b729-d7af-4510-8ace-c96971f0d22f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Barangay Sibulan	Polillo I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862									1920-06		6	1920	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	202301	39			CC0_1_0	The Field Museum of Natural History	E. H. Taylor			2024-06-24T10:45:52.746Z		MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665759271	41fc5c40-5e81-496f-9733-6b5681b3b7a5	53a743f7-fe28-4e8f-b852-f25de27100b2	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		PH	Antuanga	Cebu I	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	10.3	123.900002							1950			1950	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	92776	815			CC0_1_0	The Field Museum of Natural History	A. T. Torres			2024-06-24T10:45:48.282Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665730305	41fc5c40-5e81-496f-9733-6b5681b3b7a5	b7d872ca-061d-4842-b895-40b1a27e6ef4	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		LK			PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	7.83333	80.98333											4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	92892				CC0_1_0	The Field Museum of Natural History	E. C. Fernando			2024-06-24T10:45:52.647Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665722755	41fc5c40-5e81-496f-9733-6b5681b3b7a5	2fc87eee-4ea4-4d6f-ac74-f4efeb9eca5d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		LK	Dehiwala, sea level	Western Prov	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	6.85	79.866669							1965			1965	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	99405	261			CC0_1_0	The Field Museum of Natural History	E. C. Fernando			2024-06-24T10:45:46.919Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665722754	41fc5c40-5e81-496f-9733-6b5681b3b7a5	2121772c-cf69-49cc-a4bb-cc3d43c01c56	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		LK	Dehiwala, sea level	Western Prov	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	6.85	79.866669							1965			1965	4264890	7429082	PRESERVED_SPECIMEN	FMNH	Mammals	99404	260			CC0_1_0	The Field Museum of Natural History	E. C. Fernando			2024-06-24T10:45:44.996Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4548462486	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	4e798b33-4267-4d5d-9432-c6ff2c64b915	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus Waterhouse, 1843		NC			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862													4264890	7429082	HUMAN_OBSERVATION							CC_BY_4_0					2024-03-21T10:14:26.743Z		COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED
4442662412	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/191027586	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-14.110519	123.550683	4.0						2023-10-31T20:36:24	31	10	2023	4264890	7429082	HUMAN_OBSERVATION	iNaturalist	Observations	191027586		karinasorrell	2023-11-14T20:07:54	CC_BY_NC_4_0	karinasorrell	karinasorrell			2024-09-12T18:41:14.178Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162204408	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135198105	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	13.071694	77.576392							2022-09-15T08:53:15	15	9	2022	4264890	7429082	HUMAN_OBSERVATION	iNaturalist	Observations	135198105		Alexis Garretson	2023-03-31T00:50:59	CC_BY_4_0	Surabhi Srivastava	Surabhi Srivastava			2024-09-12T19:32:14.582Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4155176595	d8cd16ba-bb74-4420-821e-083f2bac17c2	OQ055172	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			TAI50092477				CC_BY_4_0					2024-09-14T12:49:58.560Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4155145465	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057252	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN58				CC_BY_4_0					2024-09-14T12:49:13.154Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4142366427	d8cd16ba-bb74-4420-821e-083f2bac17c2	GQ250383	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			700				CC_BY_4_0					2024-09-14T12:49:12.925Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4096553778	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155571468	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		IN		NCT of Delhi	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.61251	77.325512	713.0						2014-02-28T11:33	28	2	2014	4264890	7429082	HUMAN_OBSERVATION	iNaturalist	Observations	155571468		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2023-04-19T08:46:11	CC_BY_NC_4_0	Sam	Sam			2024-09-12T19:35:54.847Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096526634	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153282912	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		IN		NCT of Delhi	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.638644	77.07206	2480.0						2023-04-01T18:07	1	4	2023	4264890	7429082	HUMAN_OBSERVATION	iNaturalist	Observations	153282912		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2023-04-20T12:59:34	CC_BY_NC_4_0	Nishand Venugopal	Nishand Venugopal			2024-09-12T18:26:22.131Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096429310	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/23554786	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		HK		Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.247585	113.99565	244.0						2019-01-31	31	1	2019	4264890	7429082	HUMAN_OBSERVATION	iNaturalist	Observations	23554786		Richard Fielding	2019-04-28T03:48:56	CC_BY_NC_4_0	Richard Fielding	Richard Fielding			2024-09-12T17:57:42.724Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4088806438	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057164	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN10				CC_BY_4_0					2024-09-14T12:47:56.583Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4078138427	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057231	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN37				CC_BY_4_0					2024-09-14T12:47:56.618Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4069657495	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057234	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN38				CC_BY_4_0					2024-09-14T12:47:56.582Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4062912553	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148608657	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.729484	77.606974							2023-02-12T07:59:09	12	2	2023	4264890	7429082	HUMAN_OBSERVATION	iNaturalist	Observations	148608657		Alexis Garretson	2023-03-31T00:49:20	CC_BY_NC_4_0	Prem Prakash Garg	Prem Prakash Garg			2024-09-12T18:24:50.969Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4027714550	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057208	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN60				CC_BY_4_0					2024-09-14T12:47:57.440Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4024042661	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057179	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN34				CC_BY_4_0					2024-09-14T12:47:57.551Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4023996662	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057195	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN51				CC_BY_4_0					2024-09-14T12:47:56.554Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4013281838	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057215	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN13				CC_BY_4_0					2024-09-14T12:49:13.647Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4008233041	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057194	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN48				CC_BY_4_0					2024-09-14T12:49:13.991Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
4005835297	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT956851	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		AU	Browse island		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	-14.11	123.55							2018-08-04	4	8	2018	4264890	7429082	PRESERVED_SPECIMEN			T5252				CC_BY_4_0		Department of Biodiversity, Conservation and Attractions			2024-09-14T12:48:50.312Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3987386235	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT956877	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus		AU	Browse island		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	-14.11	123.55							2018-08-04	4	8	2018	4264890	7429082	PRESERVED_SPECIMEN			T5269				CC_BY_4_0		Department of Biodiversity, Conservation and Attractions			2024-09-14T12:49:53.089Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3969220274	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU057230	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus castaneus Waterhouse, 1843	Mus musculus castaneus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4264890	7429082	PRESERVED_SPECIMEN			IN36				CC_BY_4_0					2024-09-14T12:47:56.583Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
